,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-03 14:55:00,250.9515,251.05,250.78,251.0027,33500.0,-6.89188112502e-05,250.718987579,0.000282978872216,250.539757341,0.0,0.0,0.0,1.0,8406631.81667,555580108.593,2220100.0,250.250037653,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:00:00,251.0027,251.0027,250.78,250.96,15400.0,-0.000170117691961,250.767190063,0.000192257014994,250.579780451,0.0,0.0,0.0,1.0,3864079.19333,559444187.787,2235500.0,250.25461319,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:05:00,250.945,250.97,250.622,250.95,39700.0,-3.98469875679e-05,250.803752051,0.000145800522446,250.615039456,0.0,0.0,0.0,1.0,9958639.13333,569402826.92,2275200.0,250.264955573,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:10:00,250.95,251.16,250.81,250.9,32000.0,-0.000199242877067,250.823001641,7.67516024041e-05,250.642178555,0.0,0.0,0.0,1.0,8030613.33333,577433440.253,2307200.0,250.274549347,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:15:00,250.9,251.1,250.81,250.94,23300.0,0.000159426066162,250.846401312,9.32915710841e-05,250.670542502,0.0,0.0,0.0,1.0,5847135.0,583280575.253,2330500.0,250.281302404,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:20:00,250.94,250.95,250.72,250.81,17700.0,-0.000518052124014,250.83912105,-2.90227902504e-05,250.683824169,0.0,0.0,0.0,1.0,4439632.0,587720207.253,2348200.0,250.28541319,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:25:00,250.81,250.9,250.71,250.86,31300.0,0.00019935409274,250.84329684,1.66472836862e-05,250.700602819,0.0,0.0,0.0,1.0,7850770.33333,595570977.587,2379500.0,250.292489005,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:30:00,250.855,250.9451,250.57,250.79,42200.0,-0.000279040102049,250.832637472,-4.24941313087e-05,250.709116837,0.0,0.0,0.0,1.0,10582425.0733,606153402.66,2421700.0,250.300781542,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:35:00,250.79,251.15,250.79,251.15,45500.0,0.00143546393397,250.896109978,0.000253047235976,250.751105709,0.0,0.0,0.0,1.0,11421865.0,617575267.66,2467200.0,250.314229758,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:40:00,251.16,251.23,251.03,251.1692,43600.0,7.64483376468e-05,250.950727982,0.000217691715064,250.790924213,0.0,0.0,0.0,1.0,10949837.7067,628525105.367,2510800.0,250.328622497,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:45:00,251.1692,251.23,250.8777,250.99,60100.0,-0.000713463274956,250.958582386,3.12985885729e-05,250.809883812,0.0,0.0,0.0,1.0,15087057.2567,643612162.623,2570900.0,250.34507862,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:50:00,250.99,251.25,250.93,251.12,41300.0,0.000517948922268,250.990865909,0.000128640840105,250.839418687,0.0,0.0,0.0,1.0,10370430.0,653982592.623,2612200.0,250.35701425,1.0,0.0,0.0,1.0,0.0
2017-03-03 15:55:00,251.16,251.53,251.11,251.37,92500.0,0.000995539980886,251.066692727,0.000302109871693,250.889950241,0.0,0.0,0.0,1.0,23248641.6667,677231234.29,2704700.0,250.390518094,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:00:00,251.37,251.55,251.15,251.55,136200.0,0.000716075904046,251.163354181,0.000385003098527,250.952812122,0.0,0.0,0.0,1.0,34242950.0,711474184.29,2840900.0,250.439714277,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:05:00,251.57,251.64,251.47,251.47,1117.0,-0.000318028225005,251.224683345,0.000244180381765,251.002068111,0.0,0.0,0.0,1.0,280955.286667,711755139.577,2842017.0,250.440141483,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:10:00,251.6,251.61,251.6,251.61,666.0,0.000556726448483,251.301746676,0.000306750634298,251.059966386,0.0,0.0,0.0,1.0,167570.04,711922709.617,2842683.0,250.440414783,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:15:00,251.61,251.94,251.61,251.94,947.0,0.00131155359485,251.429397341,0.000507957729949,251.143779111,0.0,0.0,0.0,1.0,238483.01,712161192.627,2843630.0,250.44087755,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:20:00,251.97,252.0,251.97,252.0,858.0,0.000238151940938,251.543517873,0.000453886987863,251.225323958,0.0,0.0,0.0,1.0,216207.42,712377400.047,2844488.0,250.441344821,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:25:00,251.58,251.62,251.58,251.62,250.0,-0.00150793650794,251.558814298,6.08102549597e-05,251.262912152,0.0,0.0,0.0,1.0,62901.6666667,712440301.713,2844738.0,250.441447231,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:30:00,251.58,251.58,251.57,251.57,213.0,-0.000198712344011,251.561051439,8.89311062502e-06,251.292158614,0.0,0.0,0.0,1.0,53585.12,712493886.833,2844951.0,250.441531975,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:35:00,251.58,251.58,251.58,251.58,2094.0,3.9750367691e-05,251.564841151,1.506478157e-05,251.319572079,0.0,0.0,0.0,1.0,526808.52,713020695.353,2847045.0,250.442369317,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:40:00,251.65,251.65,251.58,251.58,1100.0,0.0,251.567872921,1.20516437006e-05,251.344374738,0.0,0.0,0.0,1.0,276763.666667,713297459.02,2848145.0,250.442817701,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:45:00,251.57,251.58,251.57,251.57,450.0,-3.97487876621e-05,251.568298337,1.69105800962e-06,251.365862859,0.0,0.0,0.0,1.0,113208.0,713410667.02,2848595.0,250.442996291,1.0,0.0,0.0,1.0,0.0
2017-03-03 16:50:00,251.58,251.58,251.58,251.58,773.0,3.9750367691e-05,251.570638669,9.30297143431e-06,251.386256872,0.0,0.0,0.0,1.0,194471.34,713605138.36,2849368.0,250.443304747,1.0,0.0,0.0,1.0,0.0
2017-03-03 17:00:00,251.5,251.5,251.2,251.2,1150.0,-0.00151045393116,251.496510935,-0.000294659719582,251.368518122,0.0,0.0,0.0,1.0,288995.0,713894133.36,2850518.0,250.443650368,1.0,0.0,0.0,1.0,0.0
2017-03-03 17:30:00,251.35,251.35,251.35,251.35,100.0,0.000597133757962,251.467208748,-0.000116511306528,251.366754492,0.0,0.0,0.0,1.0,25135.0,713919268.36,2850618.0,250.443682163,1.0,0.0,0.0,1.0,0.0
2017-03-03 18:55:00,251.25,251.25,251.25,251.25,1327.0,-0.000397851601353,251.423766999,-0.000172753138977,251.355635016,0.0,0.0,0.0,1.0,333408.75,714252677.11,2851945.0,250.44405734,1.0,0.0,0.0,1.0,0.0
